key	nubKey	canonicalName	first_observed	last_observed	class	kingdom
152546945	4105208	Austrostipa nitida	1902	1902	Liliopsida	Plantae
152547162	4105652	Amphibromus recurvatus	1904	1904	Liliopsida	Plantae
213212701	4105744	Austrodanthonia racemosa	1893	1948	Liliopsida	Plantae
152547160	4107552	Alopecurus magellanicus	1912	1912	Liliopsida	Plantae
152547158	4108297	Oxychloris scariosa	1921	1921	Liliopsida	Plantae
152546968	4110879	Poa sieberiana	1947	1947	Liliopsida	Plantae
152547062	4111606	Eragrostis rotifer	1950	1950	Liliopsida	Plantae
213212782	4113111	Festuca octoflora	1889	1889	Liliopsida	Plantae
152547095	4113402	Panicum decompositum	1905	1905	Liliopsida	Plantae
152547063	4113766	Eragrostis dielsii	1904	1947	Liliopsida	Plantae
213212866	4114858	Poa persica	1957	1957	Liliopsida	Plantae
152547093	4116709	Panicum laevinode	1904	1950	Liliopsida	Plantae
152547061	4117648	Eragrostis bicolor	1911	1911	Liliopsida	Plantae
152546993	4118753	Echinochloa jubata	1908	1908	Liliopsida	Plantae
213213060	4121049	Secale strictum	1908	1908	Liliopsida	Plantae
152546936	4121201	Rytidosperma thomsonii	1911	1911	Liliopsida	Plantae
213212776	4121365	Festuca ligustica	1871	1929	Liliopsida	Plantae
152546950	4122609	Bromus pectinatus	1881	1909	Liliopsida	Plantae
152547104	4123970	Festuca gautieri	1991	1991	Liliopsida	Plantae
152546938	4125110	Harpachne schimperi	1947	1947	Liliopsida	Plantae
152546940	4125808	Thinopyrum elongatum	1823	1959	Liliopsida	Plantae
152547113	4126800	Aristida hordeacea	1884	1884	Liliopsida	Plantae
152546921	4127831	Stipa pennata	1824	1892	Liliopsida	Plantae
152546948	4128347	Bromus intermedius	1952	1952	Liliopsida	Plantae
152547114	4128792	Aristida congesta	1947	1950	Liliopsida	Plantae
213212780	4128881	Festuca antucensis	1910	1910	Liliopsida	Plantae
213212775	4129351	Festuca alopecuros	1948	1992	Liliopsida	Plantae
152546923	4130246	Stipagrostis pungens	1947	1947	Liliopsida	Plantae
152546930	4131963	Digitaria acuminatissima	1947	1947	Liliopsida	Plantae
213213046	4132010	Pleioblastus distichus	2018	2018	Liliopsida	Plantae
213212834	4132112	Leptochloa panicea brachiata	1900	1947	Liliopsida	Plantae
213213048	4132188	Pleioblastus argenteostriatus	2011	2011	Liliopsida	Plantae
213212833	4132902	Leptochloa decipiens peacockii	1911	1947	Liliopsida	Plantae
159747527	4134265	Anthosachne scabra	1895	1921	Liliopsida	Plantae
152547000	4134508	Eriochloa crebra	1895	1947	Liliopsida	Plantae
152546999	4134633	Eriochloa australiensis	1911	1911	Liliopsida	Plantae
213212700	4135683	Rytidosperma setaceum	1893	1947	Liliopsida	Plantae
152546905	4135892	Lachnagrostis lachnantha	1891	1959	Liliopsida	Plantae
152546906	4136060	Lachnagrostis billardierei	1911	1911	Liliopsida	Plantae
152546935	4136338	Rytidosperma gracile	1911	1912	Liliopsida	Plantae
152546909	4136390	Aeluropus littoralis	1853	1853	Liliopsida	Plantae
152546981	4136695	Bothriochloa macra	1911	1947	Liliopsida	Plantae
213212810	4138275	Zuloagaea bulbosa	1949	1949	Liliopsida	Plantae
152546913	4138669	Pholiurus pannonicus	1950	1950	Liliopsida	Plantae
152547137	4139625	Phleum hirsutum	1835	1835	Liliopsida	Plantae
152547138	4139894	Phleum echinatum	1923	1949	Liliopsida	Plantae
152546896	4142153	Desmazeria sicula	1889	1917	Liliopsida	Plantae
213212844	4142335	Achnatherum bromoides	1948	1948	Liliopsida	Plantae
152547055	4142399	Eragrostis procumbens	1921	1947	Liliopsida	Plantae
152547054	4142741	Eragrostis planiculmis	1947	1947	Liliopsida	Plantae
152547053	4143386	Eragrostis papposa	1955	1955	Liliopsida	Plantae
152547059	4143702	Eragrostis obtusa	1911	1911	Liliopsida	Plantae
152547058	4143852	Eragrostis nigra	1913	1913	Liliopsida	Plantae
152547057	4143912	Eragrostis neesii	1895	1895	Liliopsida	Plantae
152547056	4145354	Eragrostis leptocarpa	1904	1947	Liliopsida	Plantae
152546898	4146512	Puccinellia stricta	1901	1911	Liliopsida	Plantae
213213104	4146851	Pentameris airoides	1911	1912	Liliopsida	Plantae
152547147	4148661	Hordeum flexuosum	1886	1948	Liliopsida	Plantae
152547148	4148721	Hordeum euclaston	1906	1907	Liliopsida	Plantae
152547149	4149167	Hordeum comosum	1891	1902	Liliopsida	Plantae
213213143	4149175	Eragrostis brownii	1920	1920	Liliopsida	Plantae
152547060	4150636	Eragrostis alveiformis	1924	1948	Liliopsida	Plantae
152547084	4151306	Sporobolus caroli	1911	1947	Liliopsida	Plantae
152546900	4152037	Helictotrichon sempervirens	1981	1981	Liliopsida	Plantae
152546978	4152153	Enneapogon scaber	1912	1912	Liliopsida	Plantae
152547083	4152259	Sporobolus africanus	1911	2005	Liliopsida	Plantae
213212744	4154206	Polypogon imberbis	1895	1995	Liliopsida	Plantae
152547043	4154800	Avena brevis	1885	1909	Liliopsida	Plantae
213212997	4155246	Moorochloa eruciformis	1947	1949	Liliopsida	Plantae
213213642	4202184	Hylotelephium anacampseros	1850	1850	Magnoliopsida	Plantae
213215374	4205304	Pterocarya rehderiana	1995	2019	Magnoliopsida	Plantae
152544198	4210773	Carduus vivariensis	1897	1965	Magnoliopsida	Plantae
213215030	4211074	Carduus theriotii	1850	1892	Magnoliopsida	Plantae
182134919	4211590	Lactuca macrophylla uralensis	1948	2020	Magnoliopsida	Plantae
213215223	4230874	Doronicum willdenowii	1824	2020	Magnoliopsida	Plantae
213215122	4233822	Vittadinia dentata	1892	1892	Magnoliopsida	Plantae
152543845	4243464	Hieracium speciosum	1850	1850	Magnoliopsida	Plantae
213215179	4248063	Hieracium pulmonarioides spelaeum	1873	2020	Magnoliopsida	Plantae
152543957	4250826	Centaurea nemenyiana	1840	1840	Magnoliopsida	Plantae
152544178	4255472	Rudbeckia amplexicaulis	1950	1950	Magnoliopsida	Plantae
152544576	4271356	Heracleum sphondylium sibiricum	2017	2024	Magnoliopsida	Plantae
213214087	4273336	Amsinckia menziesii intermedia	2019	2021	Magnoliopsida	Plantae
152543417	4285694	Oreochromis niloticus	1990	1990	NA	Animalia
182133728	4287413	Anolis sagrei	2018	2018	Squamata	Animalia
152543692	4307880	Potamothrix heuscheri	2014	2014	Clitellata	Animalia
152543942	4314702	Monocorophium sextonae	1993	2016	Malacostraca	Animalia
152543178	4344674	Dendrocoelum romanodanubiale	2001	2016	NA	Animalia
213213694	4346612	Anguillicola crassus	NA	NA	Chromadorea	Animalia
213213431	4368880	Columbella rustica	2021	2023	Gastropoda	Animalia
152544597	4401285	Dorypteryx longipennis	2020	2025	Insecta	Animalia
152543682	4410056	Psammoryctides moravicus	2008	2016	Clitellata	Animalia
152543671	4410150	Monopylephorus limosus	2002	2016	Clitellata	Animalia
182132848	4416161	Dolichoplana striata	2018	2018	NA	Animalia
152543987	4416920	Synurella ambulans	2003	2016	Malacostraca	Animalia
213214511	4417132	Chaetogammarus trichiatus	2009	2016	Malacostraca	Animalia
152544541	4453195	Carpophilus obsoletus	2018	2018	Insecta	Animalia
156873354	4467502	Otiorhynchus indefinitus	2013	2018	Insecta	Animalia
213214179	4485839	Apodiphus amygdali	2018	2018	Insecta	Animalia
213214043	4486432	Dieuches armatipes	2022	2023	Insecta	Animalia
152544272	4487282	Fulvius anthocoroides	2008	2018	Insecta	Animalia
213214121	4487598	Closterotomus trivialis	2017	2025	Insecta	Animalia
213214116	4487660	Dichrooscytus gustavi	2020	2020	Insecta	Animalia
182134272	4528099	Tuta absoluta	2011	2021	Insecta	Animalia
213214809	4544661	Aceria ilicis	2015	2025	Arachnida	Animalia
213214815	4544759	Aceria heteronyx	2012	2022	Arachnida	Animalia
213214832	4549071	Varroa jacobsoni	1985	2018	Arachnida	Animalia
152544136	4550810	Cryptachaea veruculata	1992	1992	Arachnida	Animalia
213214823	4553805	Euscorpius carpathicus	1988	1988	Arachnida	Animalia
152543814	4556286	Meloidogyne artiellia	2011	2018	Chromadorea	Animalia
213213418	4561827	Cochlostoma septemspirale	1929	1929	Gastropoda	Animalia
152543600	4562566	Aegopinella nitens	NA	NA	Gastropoda	Animalia
152543646	4564944	Xerosecta cespitum	1941	1983	Gastropoda	Animalia
213213455	4567449	Gittenbergia sororcula	2002	2002	Gastropoda	Animalia
152543639	4598226	Tandonia sowerbyi	2014	2014	Gastropoda	Animalia
152544017	4805564	Amphibalanus amphitrite	1952	2016	Maxillopoda	Animalia
159748086	4805565	Amphibalanus variegatus	1997	1997	Maxillopoda	Animalia
152543686	4812260	Branchiodrilus hortensis	2010	2016	Clitellata	Animalia
213212759	4845821	Aidemosyne modesta	2021	2021	Aves	Animalia
152545590	4926977	Catalpa erubescens	2007	2020	Magnoliopsida	Plantae
152545725	4930999	Amethystea caerulea	1959	1959	Magnoliopsida	Plantae
152546902	4932431	Crithopsis delileana	1994	1994	Liliopsida	Plantae
152545292	4934102	Erodium salzmannii	1949	1949	Magnoliopsida	Plantae
152546370	4938153	Berberis hybridogagnepainii	2011	2018	Magnoliopsida	Plantae
159748463	4984851	Bugula neritina	1999	2025	Gymnolaemata	Animalia
213214879	4985069	Tricellaria ternata	1906	1906	Gymnolaemata	Animalia
159748450	4985433	Victorella pavida	NA	NA	Gymnolaemata	Animalia
152544582	4987920	Trichopsocus clarus	2018	2018	Insecta	Animalia
152544554	4989894	Hippodamia convergens	2018	2018	Insecta	Animalia
213213825	5041422	Sceliphron curvatum	2021	2025	Insecta	Animalia
213213827	5041423	Sceliphron spirifex	2021	2021	Insecta	Animalia
213213826	5041471	Sceliphron destillatorium	2020	2020	Insecta	Animalia
213213981	5130444	Junonia iphita	2018	2018	Insecta	Animalia
213214201	5159101	Myzocallis walshii	2021	2021	Insecta	Animalia
182134118	5166487	Megabalanus tintinnabulum	1998	2016	Maxillopoda	Animalia
152544023	5166489	Megabalanus coccopoma	1997	2016	Maxillopoda	Animalia
159747985	5166760	Ammothea hilgendorfi	NA	2025	Pycnogonida	Animalia
152544234	5168461	Erigone dentosa	2012	2012	Arachnida	Animalia
152544220	5170395	Phoneutria boliviensis	2015	2015	Arachnida	Animalia
152543953	5177825	Incisocalliope aestuarius	1996	2016	Malacostraca	Animalia
182133085	5185859	Lovenella assimilis	2009	2009	Hydrozoa	Animalia
159746857	5188774	Barentsia ramosa	1962	1962	NA	Animalia
152543609	5190777	Deroceras panormitanum	1972	2018	Gastropoda	Animalia
213213493	5190912	Testacella haliotidea	1860	1860	Gastropoda	Animalia
159747729	5200414	Diplosoma listerianum	NA	NA	Ascidiacea	Animalia
152543493	5202520	Ictalurus punctatus	1884	1884	NA	Animalia
152543481	5202793	Clarias gariepinus	1980	2008	NA	Animalia
152543507	5204034	Oncorhynchus kisutch	NA	NA	NA	Animalia
152543426	5208832	Gobiosoma bosc	2018	2023	NA	Animalia
154367400	5211250	Micropterus dolomieu	1873	2017	NA	Animalia
152543377	5216933	Rhinella marina	2010	2019	Amphibia	Animalia
182133860	5220394	Sternotherus carinatus	2020	2020	Testudines	Animalia
213213157	5220435	Pelodiscus sinensis	2020	2025	Testudines	Animalia
182133721	5221283	Eublepharis macularius	2012	2022	Squamata	Animalia
213212518	5221394	Hemidactylus	2013	2025	Squamata	Animalia
213212520	5221528	Hemidactylus turcicus	2009	2025	Squamata	Animalia
182133704	5221810	Basiliscus plumifrons	2017	2017	Squamata	Animalia
182133734	5221988	Furcifer pardalis	2015	2015	Squamata	Animalia
182133745	5222820	Lycodon capucinus	2013	2013	Squamata	Animalia
182133709	5223725	Heterodon nasicus	2020	2021	Squamata	Animalia
213212464	5224480	Lampropeltis getula	2014	2019	Squamata	Animalia
213212466	5224543	Lampropeltis triangulum hondurensis	2017	2017	Squamata	Animalia
182133715	5225137	Chalcides ocellatus	2017	2017	Squamata	Animalia
182133718	5225433	Trachylepis striata	2018	2019	Squamata	Animalia
182133781	5225659	Morelia spilota	2013	2019	Squamata	Animalia
182133795	5226308	Agama agama	2015	2020	Squamata	Animalia
213212639	5227747	Lophophorus impejanus	2020	2020	Aves	Animalia
159747376	5229072	Psittacula derbiana	2016	2016	Aves	Animalia
159747140	5229136	Vanellus armatus	NA	2023	Aves	Animalia
159747142	5229142	Vanellus spinosus	NA	1988	Aves	Animalia
152543121	5250090	Urocystis trollii	1894	2018	Ustilaginomycetes	Fungi
182132946	5270720	Chara braunii	1864	2018	Charophyceae	Plantae
152547227	5274858	Salvinia natans	1835	1889	Polypodiopsida	Plantae
152547198	5274964	Polypodium hesperium	1980	1980	Polypodiopsida	Plantae
152547203	5275398	Pteris vittata	2015	2024	Polypodiopsida	Plantae
152546512	5285053	Pinus ponderosa	2006	2006	Pinopsida	Plantae
213213333	5285385	Pinus mugo	2016	2024	Pinopsida	Plantae
213213328	5285750	Pinus contorta	2019	2024	Pinopsida	Plantae
152546737	5289490	Typha provincialis	2012	2020	Liliopsida	Plantae
152546872	5289620	Chloris truncata	1887	1963	Liliopsida	Plantae
152546873	5289623	Chloris pectinata	1887	1954	Liliopsida	Plantae
152546875	5289624	Chloris virgata	1865	2023	Liliopsida	Plantae
152546876	5289629	Chloris ventricosa	1911	1953	Liliopsida	Plantae
152546874	5289631	Chloris divaricata	1889	1964	Liliopsida	Plantae
152546835	5289709	Setaria sphacelata	2002	2002	Liliopsida	Plantae
213212856	5289726	Cenchrus spinifex	1960	1960	Liliopsida	Plantae
152546818	5289731	Cenchrus longispinus	1888	2004	Liliopsida	Plantae
152546819	5289739	Cenchrus echinatus	1997	2020	Liliopsida	Plantae
152546828	5289751	Phalaris coerulescens	1950	1950	Liliopsida	Plantae
152546823	5289753	Phalaris angusta	1889	2009	Liliopsida	Plantae
152546811	5289762	Lamarckia aurea	1891	1949	Liliopsida	Plantae
152546814	5289763	Gastridium phleoides	1895	1920	Liliopsida	Plantae
152546813	5289764	Gastridium ventricosum	1950	1987	Liliopsida	Plantae
152546808	5289781	Aegilops geniculata	1854	1974	Liliopsida	Plantae
152546806	5289791	Aegilops ventricosa	1835	1892	Liliopsida	Plantae
152546807	5289793	Aegilops triuncialis	1854	1946	Liliopsida	Plantae
152546803	5289814	Eustachys neglecta	1949	1949	Liliopsida	Plantae
152546804	5289819	Eustachys retusa	1950	1950	Liliopsida	Plantae
152546869	5289831	Nassella neesiana	1895	1915	Liliopsida	Plantae
152546867	5289836	Nassella formicarum	1884	1925	Liliopsida	Plantae
152546861	5289911	Polypogon elongatus	1883	1921	Liliopsida	Plantae
152546860	5289912	Polypogon fugax	1906	2025	Liliopsida	Plantae
152546928	5289957	Digitaria brownii	1911	1921	Liliopsida	Plantae
152546926	5289995	Digitaria violascens	1994	1994	Liliopsida	Plantae
152546848	5290129	Tragus berteronianus	1947	1948	Liliopsida	Plantae
152546846	5290130	Tragus australianus	1899	1963	Liliopsida	Plantae
152546840	5290170	Phyllostachys viridiglaucescens	2017	2017	Liliopsida	Plantae
213212860	5290192	Cenchrus longisetus	2020	2025	Liliopsida	Plantae
152546603	5295375	Smilax rotundifolia	1990	2025	Liliopsida	Plantae
213212440	5297966	Iris xiphium	2020	2024	Liliopsida	Plantae
152546672	5298908	Iris graminea	1850	2025	Liliopsida	Plantae
152546612	5300102	Gagea pratensis	1998	2022	Liliopsida	Plantae
152546632	5314814	Serapias lingua	2007	2007	Liliopsida	Plantae
213212594	5329038	Sagittaria graminea	2021	2025	Liliopsida	Plantae
152546189	5331404	Echinocystis lobata	NA	1969	Magnoliopsida	Plantae
152546176	5332004	Betula nana	2003	2006	Magnoliopsida	Plantae
152546177	5332120	Betula papyrifera	2006	2025	Magnoliopsida	Plantae
152545854	5333408	Erica vagans	1900	2024	Magnoliopsida	Plantae
152546111	5334386	Polygonum achoreum	1918	1999	Magnoliopsida	Plantae
152546112	5334439	Polygonum patulum	1915	1915	Magnoliopsida	Plantae
213214908	5334440	Polygonum plebeium	1895	2022	Magnoliopsida	Plantae
152545253	5336632	Crucianella angustifolia	1837	1837	Magnoliopsida	Plantae
152545503	5341187	Myosotis alpestris	2007	2025	Magnoliopsida	Plantae
152545495	5341198	Anchusa azurea	1850	2025	Magnoliopsida	Plantae
213215482	5341447	Thymus pannonicus	1886	1887	Magnoliopsida	Plantae
152545717	5341498	Nepeta grandiflora	1903	1951	Magnoliopsida	Plantae
152544954	5341768	Physalis cinerascens	1948	1948	Magnoliopsida	Plantae
152545138	5342618	Astragalus onobrychis	1893	1934	Magnoliopsida	Plantae
152545137	5342681	Astragalus hamosus	2001	2001	Magnoliopsida	Plantae
152545135	5343253	Astragalus cicer	1952	2001	Magnoliopsida	Plantae
152545134	5344424	Astragalus cymbicarpos	1906	1906	Magnoliopsida	Plantae
152545133	5344663	Astragalus boeticus	1906	1906	Magnoliopsida	Plantae
152545132	5345210	Astragalus stella	1892	1892	Magnoliopsida	Plantae
152545131	5345430	Astragalus oxyglottis	1955	1955	Magnoliopsida	Plantae
213213860	5349991	Coronilla securidaca	1909	1909	Magnoliopsida	Plantae
152545095	5350466	Phaseolus coccineus	1889	2024	Magnoliopsida	Plantae
152545115	5353770	Arachis hypogaea	1950	2020	Magnoliopsida	Plantae
182134211	5354530	Chamaecytisus hirsutus	1872	2024	Magnoliopsida	Plantae
213213877	5354675	Chamaecytisus elongatus	2016	2021	Magnoliopsida	Plantae
182134200	5354799	Lotus hirsutus	2004	2004	Magnoliopsida	Plantae
152545031	5356361	Lathyrus annuus	1909	2002	Magnoliopsida	Plantae
152545029	5356407	Lathyrus clymenum	1891	1913	Magnoliopsida	Plantae
152545028	5356429	Lathyrus angulatus	1850	1850	Magnoliopsida	Plantae
152545030	5356441	Lathyrus ochrus	1913	1952	Magnoliopsida	Plantae
152545136	5356481	Lathyrus cicera	1867	1956	Magnoliopsida	Plantae
152545033	5356614	Lathyrus inconspicuus	1894	1946	Magnoliopsida	Plantae
152545035	5356680	Lathyrus sphaericus	1856	1927	Magnoliopsida	Plantae
152545047	5356862	Lotus tetragonolobus	1854	2023	Magnoliopsida	Plantae
152545048	5356931	Lotus angustissimus	1872	1997	Magnoliopsida	Plantae
152545049	5356971	Lotus conimbricensis	1809	1850	Magnoliopsida	Plantae
152545046	5356973	Lotus maritimus	1861	1982	Magnoliopsida	Plantae
152545083	5358301	Scorpiurus vermiculatus	1957	1957	Magnoliopsida	Plantae
152545055	5358906	Trifolium constantinopolitanum	1995	1995	Magnoliopsida	Plantae
152545056	5359037	Trifolium stellatum	1977	2021	Magnoliopsida	Plantae
152545063	5359067	Trifolium pannonicum	2006	2006	Magnoliopsida	Plantae
152545061	5359109	Trifolium squarrosum	1990	2022	Magnoliopsida	Plantae
152545060	5359118	Trifolium retusum	1835	1937	Magnoliopsida	Plantae
152545071	5359260	Trifolium patens	1920	2009	Magnoliopsida	Plantae
152545070	5359263	Trifolium spumosum	1954	1955	Magnoliopsida	Plantae
152545075	5359395	Trifolium angustifolium	1850	2024	Magnoliopsida	Plantae
152545078	5359445	Trifolium hirtum	1883	2023	Magnoliopsida	Plantae
152545079	5359447	Trifolium isthmocarpum	1877	1999	Magnoliopsida	Plantae
152545076	5359475	Trifolium strictum	1995	2021	Magnoliopsida	Plantae
152545077	5359499	Trifolium alpestre	1862	2022	Magnoliopsida	Plantae
152545081	5359526	Trifolium purpureum	1876	2022	Magnoliopsida	Plantae
213213843	5360221	Thermopsis montana	2015	2018	Magnoliopsida	Plantae
152545127	5360415	Trigonella calliceras	1948	1948	Magnoliopsida	Plantae
152545128	5360417	Trigonella stellata	1911	1911	Magnoliopsida	Plantae
152545120	5360451	Trigonella esculenta	2003	2004	Magnoliopsida	Plantae
152545123	5360465	Trigonella arabica	1955	1955	Magnoliopsida	Plantae
152545124	5360508	Trigonella maritima	1977	1977	Magnoliopsida	Plantae
152545126	5360523	Trigonella spinosa	1941	1941	Magnoliopsida	Plantae
213213660	5361977	Sedum mexicanum	2020	2021	Magnoliopsida	Plantae
213215744	5365494	Potentilla argyrophylla atrosanguinea	2018	2018	Magnoliopsida	Plantae
152544807	5366327	Potentilla montana	1955	2022	Magnoliopsida	Plantae
152544797	5370043	Geum quellyon	2004	2016	Magnoliopsida	Plantae
152546328	5371700	Nigella sativa	1865	2024	Magnoliopsida	Plantae
213215304	5371869	Bifora testiculata	1891	2016	Magnoliopsida	Plantae
152544757	5372457	Paliurus spina-christi	1874	1874	Magnoliopsida	Plantae
152546466	5372854	Salix nigra	1958	1958	Magnoliopsida	Plantae
213214589	5373124	Malcolmia maritima	2001	2024	Magnoliopsida	Plantae
152545342	5373365	Rapistrum perenne	1882	1982	Magnoliopsida	Plantae
152545333	5374933	Arabis planisiliqua	1855	1858	Magnoliopsida	Plantae
152545332	5374998	Arabis collina	1850	1949	Magnoliopsida	Plantae
152545334	5375105	Arabis auriculata	1850	1850	Magnoliopsida	Plantae
152545372	5375285	Carrichtera annua	1940	1940	Magnoliopsida	Plantae
152545370	5375555	Erucastrum nasturtiifolium	1936	1954	Magnoliopsida	Plantae
182134433	5376179	Hornungia petraea	2020	2024	Magnoliopsida	Plantae
152545353	5376481	Lepidium schinzii	1895	1895	Magnoliopsida	Plantae
152545363	5376494	Lepidium desertorum	1895	1895	Magnoliopsida	Plantae
152545362	5376530	Lepidium africanum	1904	1979	Magnoliopsida	Plantae
152545366	5376785	Lepidium fasciculatum	1889	1901	Magnoliopsida	Plantae
152545357	5376874	Lepidium hirtum	1850	1885	Magnoliopsida	Plantae
152545354	5376994	Lepidium graminifolium	1837	1950	Magnoliopsida	Plantae
152545381	5377196	Iberis odorata	1954	1955	Magnoliopsida	Plantae
152545344	5377678	Erucaria hispanica	1901	1901	Magnoliopsida	Plantae
152546457	5381097	Phyllanthus tenellus	2003	2003	Magnoliopsida	Plantae
152545921	5383909	Bassia hyssopifolia	1861	1967	Magnoliopsida	Plantae
152545925	5383926	Beta trigyna	1859	1921	Magnoliopsida	Plantae
152545956	5384332	Amaranthus muricatus	1947	1975	Magnoliopsida	Plantae
152545958	5384341	Amaranthus crispus	1884	1959	Magnoliopsida	Plantae
152545957	5384342	Amaranthus polygonoides	1959	1959	Magnoliopsida	Plantae
152545949	5384370	Amaranthus scleropoides	1959	1959	Magnoliopsida	Plantae
152545951	5384383	Amaranthus thunbergii	1857	1975	Magnoliopsida	Plantae
152545943	5384401	Amaranthus spinosus	1887	2007	Magnoliopsida	Plantae
152546037	5384459	Gypsophila pilosa	1907	1955	Magnoliopsida	Plantae
152546040	5384465	Gypsophila scorzonerifolia	1866	1956	Magnoliopsida	Plantae
213215000	5384782	Silene csereii	1908	1908	Magnoliopsida	Plantae
182135021	5384889	Abronia fragrans	1951	1951	Magnoliopsida	Plantae
152543611	5386028	Cyanus triumfettii	1911	1911	Magnoliopsida	Plantae
152544421	5386764	Acmella oleracea	2008	2008	Magnoliopsida	Plantae
213215159	5387537	Aster indamellus	2016	2016	Magnoliopsida	Plantae
152543717	5388967	Solidago rugosa	1883	2007	Magnoliopsida	Plantae
152543698	5389402	Bidens bipinnata	1885	2020	Magnoliopsida	Plantae
152543728	5391292	Centipeda minima	1910	2009	Magnoliopsida	Plantae
152543694	5391810	Bidens vulgata	2000	2001	Magnoliopsida	Plantae
152543689	5391882	Bidens subalternans	1903	2004	Magnoliopsida	Plantae
152543677	5392270	Cichorium pumilum	1955	2024	Magnoliopsida	Plantae
152543803	5393689	Asteriscus aquaticus	1911	1911	Magnoliopsida	Plantae
152543823	5399550	Rhagadiolus stellatus	1907	1955	Magnoliopsida	Plantae
152543827	5400552	Ageratina altissima	1953	2024	Magnoliopsida	Plantae
152543776	5401239	Felicia tenella	1911	1911	Magnoliopsida	Plantae
152543779	5401508	Emilia fosbergii	1997	1997	Magnoliopsida	Plantae
159748857	5402340	Dimorphotheca jucunda	2003	2003	Magnoliopsida	Plantae
152543796	5402627	Iva annua	1994	2000	Magnoliopsida	Plantae
152543800	5402874	Eupatorium perfoliatum	2007	2008	Magnoliopsida	Plantae
152543772	5403742	Scolymus hispanicus	1907	1907	Magnoliopsida	Plantae
152543770	5403743	Scolymus maculatus	1954	2025	Magnoliopsida	Plantae
152543587	5408775	Lobelia sessilifolia	2004	2004	Magnoliopsida	Plantae
152543570	5409852	Campanula erinus	1999	2009	Magnoliopsida	Plantae
152545242	5414545	Periploca graeca	1918	2025	Magnoliopsida	Plantae
152545244	5414550	Vincetoxicum rossicum	1965	2025	Magnoliopsida	Plantae
213215540	5414989	Digitalis lanata	2020	2020	Magnoliopsida	Plantae
213215544	5415006	Linaria bipartita	1943	1966	Magnoliopsida	Plantae
152545654	5415013	Linaria genistifolia	1891	1959	Magnoliopsida	Plantae
152545655	5415014	Linaria angustissima	1835	1835	Magnoliopsida	Plantae
152545652	5415018	Linaria incarnata	1952	1952	Magnoliopsida	Plantae
152545598	5415100	Proboscidea louisianica	1947	1973	Magnoliopsida	Plantae
152543423	5420982	Clarkia pulchella	1902	2021	Magnoliopsida	Plantae
213213429	5421040	Ludwigia hexapetala	1983	2020	Magnoliopsida	Plantae
152543266	5421116	Tribulus terrestris	1835	2025	Magnoliopsida	Plantae
159746847	5421557	Coscinodiscus wailesii	1997	1997	Bacillariophyceae	Chromista
213215309	5539680	Pimpinella aromatica	2004	2011	Magnoliopsida	Plantae
152543418	5544928	Clarkia purpurea quadrivulnera	1894	1894	Magnoliopsida	Plantae
152545946	5547989	Amaranthus clementii	1939	1949	Magnoliopsida	Plantae
152545945	5548011	Amaranthus capensis uncinatus	1890	1949	Magnoliopsida	Plantae
213215422	5549698	Syringa josikaea	2008	2021	Magnoliopsida	Plantae
213215556	5559825	Cymbalaria pubescens	1900	1900	Magnoliopsida	Plantae
152544677	5567657	Bergenia schmidtii	2007	2016	Magnoliopsida	Plantae
152545920	5568188	Bassia laniflora	1861	2003	Magnoliopsida	Plantae
152545914	5568361	Dysphania multifida	1882	1948	Magnoliopsida	Plantae
152545915	5568415	Dysphania cristata	1899	2022	Magnoliopsida	Plantae
152545916	5568424	Dysphania carinata	1940	2022	Magnoliopsida	Plantae
152545927	5568899	Blitum nuttallianum	1900	1994	Magnoliopsida	Plantae
213213519	5581279	Physalis longifolia subglabrata	1902	2003	Magnoliopsida	Plantae
213214763	5583195	Salix dolichostachya	2006	2021	Magnoliopsida	Plantae
152546041	5585762	Gypsophila viscosa	1878	1965	Magnoliopsida	Plantae
152546057	5585975	Silene muscipula	1918	2000	Magnoliopsida	Plantae
213214999	5586656	Silene linicola	2011	2012	Magnoliopsida	Plantae
213214992	5588185	Colobanthus subulatus	2008	2020	Magnoliopsida	Plantae
213215397	5598788	Lonicera americana	1864	1948	Magnoliopsida	Plantae
152546281	5598839	Lonicera purpusii	2006	2006	Magnoliopsida	Plantae
213215398	5599249	Lonicera nitida	2000	2020	Magnoliopsida	Plantae
152545704	5605751	Lycopus exaltatus	1855	1909	Magnoliopsida	Plantae
152545720	5607452	Thymus citriodorus	1866	2022	Magnoliopsida	Plantae
152545706	5608183	Lallemantia iberica	1954	1955	Magnoliopsida	Plantae
152545883	5621983	Echinopsis silvestrii	2012	2012	Magnoliopsida	Plantae
182134198	5632022	Lotus dorycnium	1903	1903	Magnoliopsida	Plantae
152545119	5632334	Trigonella hierosolymitana	1886	1901	Magnoliopsida	Plantae
152545816	5640518	Primula florindae	2010	2010	Magnoliopsida	Plantae
152546420	5646136	Elatine alsinastrum	1860	1863	Magnoliopsida	Plantae
152544931	5646410	Blumenbachia hieronymi	1974	1981	Magnoliopsida	Plantae
152545829	5659657	Gilia capitata mediomontana	1893	1898	Magnoliopsida	Plantae
213214145	5661914	Anchusa thessala	2021	2025	Magnoliopsida	Plantae
152545494	5662089	Anchusa ochroleuca	1889	1961	Magnoliopsida	Plantae
152544769	5670646	Urtica pilulifera	1864	2004	Magnoliopsida	Plantae
